,CustID,AgentBonus,Age,CustTenure,Channel,Occupation,EducationField,Gender,ExistingProdType,Designation,NumberOfPolicy,MaritalStatus,MonthlyIncome,Complaint,ExistingPolicyTenure,SumAssured,Zone,PaymentMethod,LastMonthCalls,CustCareScore,SilWidth,Cluster
145,7000145,5328,1-20,21.0,Agent,Salaried,Graduate,Male,3,AVP-VP,3.0,Divorced,28006.375,0,4.130073800738008,900432.0,West,Half Yearly,1,2.0,0.05360752283553537,0
146,7000146,2836,1-20,3.0,Third Party Partner,Salaried,Graduate,Female,4,Manager,3.0,Married,20257.0,0,4.0,320466.0,West,Yearly,0,3.0,0.06524048428456987,2
147,7000147,2562,1-20,10.0,Online,Small Business,Diploma,Male,3,Manager,4.0,Divorced,21349.0,1,2.0,274121.0,North,Half Yearly,4,2.0,0.12773305058238568,1
148,7000148,2782,1-20,6.0,Third Party Partner,Salaried,Graduate,Female,3,Manager,3.0,Single/Unmarried,19869.0,0,4.0,358834.0,West,Half Yearly,3,4.0,0.12846107175587,1
149,7000149,6246,1-20,6.0,Agent,Salaried,Graduate,Female,3,Senior Manager,5.0,Divorced,24985.0,0,1.0,902777.625,West,Half Yearly,0,5.0,-0.027670593487736247,0
150,7000150,3365,1-20,10.0,Agent,Salaried,Post Graduate,Male,3,Manager,2.0,Divorced,18697.0,0,6.0,565397.0,North,Half Yearly,8,3.0,0.14176959409524933,1
151,7000151,2470,1-20,7.0,Agent,Small Business,Under Graduate,Male,5,Manager,2.0,Divorced,22457.0,1,2.0,466881.0,West,Yearly,2,3.0,0.09649867623727545,2
152,7000152,1883,1-20,4.0,Agent,Salaried,Post Graduate,Male,5,Executive,5.0,Divorced,17119.0,1,1.0,619999.6992670636,North,Yearly,7,3.0,0.08009020767073491,2
153,7000153,1898,1-20,8.0,Agent,Salaried,Post Graduate,Male,4,Executive,2.0,Single/Unmarried,18983.0,0,1.0,349287.0,East,Yearly,2,2.0,0.05041057186599504,2
154,7000154,2112,1-20,8.0,Agent,Small Business,Diploma,Female,4,Manager,3.0,Married,21118.0,0,6.0,392795.0,East,Yearly,2,2.0,0.05371315321924746,2
155,7000155,3182,1-20,6.0,Agent,Small Business,Diploma,Female,3,Manager,4.0,Divorced,21214.0,0,1.0,502772.0,West,Half Yearly,7,2.0,0.12838194253562676,1
156,7000156,2989,1-20,15.0,Agent,Small Business,Under Graduate,Male,3,Manager,2.0,Married,21347.0,0,4.0,540933.0,North,Half Yearly,4,3.0,0.15335287553933577,1
157,7000157,4507,1-20,14.0,Agent,Salaried,Graduate,Male,4,Senior Manager,2.0,Married,26510.0,1,1.0,680512.0,North,Yearly,9,5.0,0.06017477972018653,2
158,7000158,3543,21-39,7.0,Agent,Small Business,Under Graduate,Female,3,Senior Manager,2.0,Single/Unmarried,22143.0,1,1.0,662519.0,West,Half Yearly,10,4.0,0.08284942401696008,1
159,7000159,2559,1-20,10.0,Agent,Small Business,Diploma,Female,4,Manager,4.0,Married,23268.0,1,6.5,493980.0,West,Yearly,7,5.0,0.06349304538936018,2
160,7000160,5312,21-39,24.5,Agent,Large Business,Engineer,Male,3,Senior Manager,4.0,Single/Unmarried,23095.0,0,3.0,547121.0,North,Half Yearly,13,3.0,0.04037814212888139,0
161,7000161,3581,1-20,14.469026548672566,Agent,Salaried,Graduate,Male,3,Executive,2.0,Married,17904.0,0,2.0,716160.0,West,Half Yearly,2,2.0,0.1493311123942965,1
162,7000162,3996,1-20,20.0,Agent,Small Business,Under Graduate,Male,4,Manager,4.0,Single/Unmarried,21032.0,1,2.0,523486.0,North,Yearly,2,3.0,0.081022316084786,2
163,7000163,3595,21-39,14.469026548672566,Third Party Partner,Small Business,Under Graduate,Male,3,Manager,3.0,Single/Unmarried,17976.0,0,1.0,478162.0,West,Half Yearly,0,4.0,0.09742371485612081,1
164,7000164,4029,1-20,12.0,Agent,Salaried,Graduate,Female,3,AVP-VP,2.0,Single/Unmarried,28006.375,0,2.0,789676.0,West,Half Yearly,0,3.0,0.07929937021877341,1
165,7000165,1965,1-20,8.0,Online,Salaried,Graduate,Male,3,Manager,3.0,Divorced,19649.0,0,3.0,335998.0,North,Half Yearly,2,2.0,0.15351402008034848,1
166,7000166,1770,1-20,4.0,Agent,Large Business,Engineer,Male,3,Executive,3.0,Married,17696.0,1,1.0,205274.0,West,Half Yearly,0,4.0,0.11704219496286171,1
167,7000167,1737,1-20,3.0,Agent,Small Business,Under Graduate,Female,3,Executive,4.0,Divorced,17370.0,0,1.0,213651.0,North,Half Yearly,7,4.0,0.12839937212108582,1
168,7000168,3300,1-20,3.0,Agent,Small Business,Under Graduate,Female,3,Senior Manager,3.0,Divorced,27504.0,0,3.0,438964.0,North,Half Yearly,0,4.0,0.1060834840022984,1
169,7000169,3356,1-20,17.0,Agent,Small Business,Under Graduate,Male,2,Manager,5.0,Married,20974.0,1,3.0,570493.0,West,Quarterly,7,3.0,0.07175549384503262,1
170,7000170,4145,1-20,4.0,Online,Large Business,Engineer,Female,3,Manager,3.0,Divorced,19736.0,1,2.0,617539.0,West,Half Yearly,2,3.0,0.11180103178819499,1
171,7000171,3653,1-20,22.0,Agent,Salaried,Graduate,Male,3,Manager,3.0,Divorced,20296.0,0,1.0,617404.0,West,Half Yearly,7,5.0,0.1299132221568432,1
172,7000172,5227,1-20,24.5,Agent,Salaried,Post Graduate,Male,4,Manager,2.0,Single/Unmarried,21781.0,0,6.0,778889.0,North,Yearly,0,2.0,0.0663706474665942,2
173,7000173,3435,1-20,3.0,Third Party Partner,Large Business,Engineer,Female,4,Executive,4.0,Single/Unmarried,17174.0,1,2.0,619999.6992670636,West,Yearly,2,5.0,0.05563031098728858,2
174,7000174,4980,1-20,15.0,Online,Small Business,Under Graduate,Female,3,Manager,2.0,Single/Unmarried,21653.0,0,5.0,761969.0,West,Half Yearly,0,2.0,0.09045241242047261,1
175,7000175,4940,21-39,24.5,Third Party Partner,Small Business,Under Graduate,Male,4,Senior Manager,2.0,Divorced,24699.0,0,5.0,902777.625,West,Yearly,12,2.0,0.07589144167623108,0
176,7000176,5439,1-20,24.5,Agent,Small Business,Under Graduate,Male,3,Manager,3.0,Divorced,21755.0,0,6.5,843006.0,West,Half Yearly,2,3.0,0.018936629606972243,0
177,7000177,2754,1-20,17.0,Agent,Salaried,Graduate,Female,2,Executive,3.0,Divorced,17213.0,1,1.0,619999.6992670636,West,Quarterly,7,3.0,0.07846044195486727,1
178,7000178,4226,1-20,4.0,Online,Small Business,Under Graduate,Male,3,Executive,2.0,Single/Unmarried,17610.0,0,1.0,621281.0,West,Half Yearly,2,4.0,0.12751832782093508,1
179,7000179,1785,1-20,14.469026548672566,Agent,Small Business,Diploma,Female,3,Executive,3.0,Single/Unmarried,17851.0,1,1.0,207072.0,West,Half Yearly,0,2.0,0.10569661094117382,1
180,7000180,2583,1-20,14.469026548672566,Agent,Small Business,Under Graduate,Female,3,Executive,5.0,Divorced,18452.0,0,1.0,268661.0,North,Half Yearly,3,2.0,0.1270610791035356,1
181,7000181,2431,1-20,5.0,Online,Small Business,Under Graduate,Female,3,Manager,3.0,Divorced,20258.0,0,1.0,457020.0,East,Half Yearly,0,5.0,0.1191887591447839,1
182,7000182,5115,21-39,20.0,Third Party Partner,Small Business,Diploma,Male,3,Manager,4.0,Single/Unmarried,24355.0,0,4.0,521684.0,West,Half Yearly,7,3.0,0.017501609886762082,0
183,7000183,3824,21-39,19.0,Agent,Large Business,Engineer,Male,4,Senior Manager,2.0,Single/Unmarried,25496.0,0,5.0,413035.0,North,Yearly,3,5.0,0.0626543414266573,2
184,7000184,3848,1-20,8.0,Agent,Small Business,Diploma,Male,4,Manager,3.0,Divorced,21380.0,1,6.5,519534.0,North,Yearly,0,3.0,0.05496040374812091,2
185,7000185,2472,1-20,7.0,Agent,Salaried,Graduate,Male,4,Executive,4.0,Single/Unmarried,17657.0,1,4.0,375741.0,West,Yearly,2,3.0,0.07356479435139979,2
186,7000186,3543,1-20,7.0,Agent,Salaried,Graduate,Female,2,Executive,4.0,Single/Unmarried,17716.0,0,6.0,460616.0,West,Quarterly,0,5.0,0.06642006402960812,1
187,7000187,4128,21-39,21.0,Agent,Salaried,Graduate,Male,3,Executive,2.0,Single/Unmarried,17201.0,0,1.0,619999.6992670636,West,Half Yearly,2,3.0,0.10497610389198317,1
188,7000188,2154,1-20,4.0,Agent,Salaried,Graduate,Male,4,Manager,4.0,Single/Unmarried,21540.0,0,4.0,383412.0,North,Yearly,0,2.0,0.07360898835381176,2
189,7000189,1882,1-20,4.0,Agent,Small Business,Under Graduate,Male,3,Executive,4.0,Married,18816.0,0,1.0,233318.0,West,Half Yearly,4,3.0,0.14584838776949574,1
190,7000190,4861,1-20,24.0,Agent,Salaried,Graduate,Male,3,Manager,2.0,Single/Unmarried,20253.0,0,6.5,836044.0,North,Half Yearly,7,3.0,-0.01195754841078676,0
191,7000191,5453,1-20,11.0,Agent,Salaried,Post Graduate,Male,4,Senior Manager,3.0,Single/Unmarried,25965.0,0,6.5,785182.0,West,Yearly,0,2.0,0.06913504543402749,2
192,7000192,3788,1-20,8.0,Agent,Salaried,Graduate,Female,3,Manager,2.0,Divorced,19936.0,0,1.0,613630.0,West,Half Yearly,7,3.0,0.1418296996525973,1
193,7000193,3333,1-20,7.0,Agent,Salaried,Graduate,Female,3,Executive,3.0,Divorced,17543.0,0,2.0,473310.0,North,Half Yearly,2,5.0,0.14373069093927374,1
194,7000194,3046,1-20,12.0,Online,Small Business,Diploma,Male,2,Manager,2.0,Single/Unmarried,20304.0,1,2.0,429430.0,North,Quarterly,4,2.0,0.07474627680296113,1
195,7000195,6648,40-60,24.5,Agent,Salaried,Graduate,Female,3,AVP-VP,2.0,Single/Unmarried,28006.375,1,5.0,684784.0,North,Half Yearly,2,5.0,0.14142118790418484,0
196,7000196,1926,1-20,12.0,Agent,Small Business,Diploma,Female,3,Manager,3.0,Married,19260.0,1,1.0,285048.0,North,Half Yearly,3,2.0,0.12505554912076214,1
197,7000197,2272,1-20,7.0,Agent,Large Business,Engineer,Male,3,Executive,4.0,Divorced,17476.0,0,1.0,290801.0,North,Half Yearly,0,3.0,0.12598934359092098,1
198,7000198,2534,1-20,14.469026548672566,Third Party Partner,Large Business,Engineer,Male,3,Executive,5.0,Single/Unmarried,18102.0,0,5.0,304114.0,North,Half Yearly,4,3.0,0.10741588096854086,1
199,7000199,1897,1-20,6.0,Agent,Small Business,Under Graduate,Female,3,Executive,4.0,Divorced,17244.0,0,1.0,223827.0,West,Half Yearly,2,2.0,0.12675510196954856,1
200,7000200,4067,1-20,4.0,Agent,Small Business,Under Graduate,Male,4,Senior Manager,3.0,Divorced,22596.0,0,2.0,683303.0,North,Yearly,0,2.0,0.0573283662963381,2
201,7000201,4148,21-39,17.0,Third Party Partner,Large Business,Engineer,Male,3,Executive,2.0,Single/Unmarried,17285.0,1,6.5,418988.0,West,Half Yearly,0,4.0,0.07562009407582809,1
202,7000202,3246,1-20,14.469026548672566,Agent,Salaried,Graduate,Female,3,Executive,5.0,Married,18034.0,0,6.5,532364.0,North,Half Yearly,17,4.0,0.09424514513148095,1
203,7000203,5179,21-39,24.5,Agent,Small Business,Diploma,Female,3,Manager,4.0,Married,20715.0,0,1.0,528233.0,West,Half Yearly,3,2.0,-0.028977288477057713,0
204,7000204,1933,1-20,2.0,Agent,Salaried,Graduate,Female,3,Executive,5.0,Married,17576.0,0,1.0,309338.0,North,Half Yearly,2,3.0,0.13883359003317097,1
205,7000205,4799,1-20,24.0,Agent,Salaried,Graduate,Male,3,Manager,4.0,Single/Unmarried,19197.0,1,1.0,902777.625,West,Half Yearly,1,5.0,0.07007577255752807,1
206,7000206,3227,1-20,3.0,Agent,Salaried,Graduate,Male,4,AVP-VP,4.0,Married,28006.375,0,1.0,393689.0,West,Yearly,9,3.0,0.05831234228287711,2
207,7000207,3874,1-20,14.469026548672566,Agent,Small Business,Under Graduate,Female,4,Manager,3.0,Divorced,18448.0,0,6.0,577238.0,North,Yearly,0,5.0,0.05582232296490139,2
208,7000208,3785,1-20,8.0,Agent,Small Business,Under Graduate,Male,3,AVP-VP,5.0,Divorced,28006.375,0,4.130073800738008,484436.0,West,Half Yearly,2,4.0,0.10484681717351448,1
209,7000209,2585,1-20,16.0,Online,Small Business,Diploma,Female,3,Manager,3.0,Divorced,21538.0,0,1.0,333408.0,North,Half Yearly,2,2.0,0.1264889926382362,1
210,7000210,3475,21-39,10.0,Agent,Small Business,Under Graduate,Female,3,Manager,5.0,Divorced,19306.0,0,1.0,441335.0,West,Half Yearly,12,2.0,0.09813893904789027,1
211,7000211,4315,21-39,22.0,Third Party Partner,Small Business,Under Graduate,Male,3,Executive,2.0,Divorced,17258.0,0,4.0,815441.0,North,Half Yearly,2,4.0,-0.03651260528867942,0
212,7000212,4881,21-39,20.0,Agent,Salaried,Post Graduate,Female,3,Manager,3.0,Married,19522.0,1,5.0,858968.0,North,Half Yearly,2,2.0,0.02846502794323989,0
213,7000213,2923,1-20,3.0,Agent,Salaried,Graduate,Female,4,Manager,2.0,Single/Unmarried,19487.0,1,4.0,485226.0,West,Yearly,3,2.0,0.0738729750417043,2
214,7000214,4279,1-20,13.0,Online,Small Business,Under Graduate,Female,3,Manager,3.0,Divorced,19449.0,1,4.0,817247.0,North,Half Yearly,7,3.0,0.09301835229976504,1
215,7000215,1894,1-20,6.0,Agent,Salaried,Graduate,Male,4,Executive,5.0,Divorced,17218.0,0,5.0,619999.6992670636,North,Yearly,2,4.0,0.05217404277257615,2
216,7000216,8549,40-60,9.0,Third Party Partner,Salaried,Graduate,Male,3,AVP-VP,3.0,Married,28006.375,1,4.130073800738008,897671.0,West,Half Yearly,6,3.0,0.15762932023318663,0
217,7000217,6207,1-20,6.0,Third Party Partner,Salaried,Graduate,Female,2,AVP-VP,5.0,Divorced,28006.375,0,4.0,757210.0,West,Quarterly,7,3.0,0.021212809114136633,0
218,7000218,2589,1-20,8.0,Agent,Large Business,Engineer,Female,3,Manager,3.0,Single/Unmarried,21577.0,0,2.0,396154.0,West,Half Yearly,4,2.0,0.12323177398901865,1
219,7000219,4211,1-20,24.5,Agent,Small Business,Diploma,Male,2,Senior Manager,5.0,Divorced,23392.0,0,1.0,774743.0,West,Quarterly,7,3.0,-0.03283005215488034,0
220,7000220,2151,1-20,2.0,Agent,Small Business,Under Graduate,Male,3,Manager,5.0,Married,19558.0,0,1.0,417368.0,North,Half Yearly,8,2.0,0.13657935049942943,1
221,7000221,2474,1-20,2.0,Agent,Small Business,Under Graduate,Male,3,Executive,5.0,Divorced,19031.0,0,1.0,279565.0,North,Half Yearly,2,5.0,0.12834454900501263,1
222,7000222,3445,1-20,21.0,Agent,Small Business,Under Graduate,Male,4,Senior Manager,3.0,Divorced,22969.0,1,1.0,623608.0,West,Yearly,4,2.0,0.06245893278016909,2
223,7000223,3001,1-20,3.0,Agent,Salaried,Graduate,Male,3,Executive,2.0,Divorced,17654.0,0,1.0,429169.0,North,Half Yearly,2,5.0,0.144334101365731,1
224,7000224,5995,1-20,12.0,Agent,Salaried,Graduate,Female,3,AVP-VP,2.0,Divorced,28006.375,0,6.5,875336.0,East,Half Yearly,4,5.0,0.05979814965849986,0
225,7000225,2933,1-20,3.0,Third Party Partner,Salaried,Graduate,Female,3,Manager,3.0,Married,19556.0,0,1.0,299207.0,North,Half Yearly,2,3.0,0.13598987485409955,1
226,7000226,4851,21-39,19.0,Agent,Salaried,Graduate,Female,5,Manager,2.0,Single/Unmarried,21091.0,0,3.0,868316.0,West,Yearly,2,2.0,0.058149030281884014,2
227,7000227,6568,1-20,20.0,Agent,Salaried,Graduate,Female,3,AVP-VP,5.0,Divorced,28006.375,0,4.130073800738008,873483.0,West,Half Yearly,10,5.0,0.12329833789547323,0
228,7000228,3368,1-20,20.0,Agent,Small Business,Under Graduate,Female,3,Manager,3.0,Married,19810.0,0,5.0,380550.0,West,Half Yearly,8,5.0,0.12439545004325221,1
229,7000229,4100,21-39,24.5,Third Party Partner,Large Business,Engineer,Female,4,Manager,2.0,Divorced,19523.0,0,2.0,516579.0,West,Yearly,4,3.0,0.05388914979973681,2
230,7000230,3276,1-20,14.469026548672566,Agent,Large Business,Engineer,Female,3,Executive,4.0,Single/Unmarried,18202.0,1,2.0,507836.0,North,Half Yearly,4,4.0,0.11173318796828709,1
231,7000231,3123,1-20,12.0,Third Party Partner,Small Business,Diploma,Female,5,Executive,3.0,Married,17351.0,0,6.5,324811.0,West,Yearly,0,4.0,0.08935823307917931,2
232,7000232,3006,1-20,6.0,Third Party Partner,Salaried,Graduate,Male,3,Executive,2.0,Divorced,16702.0,1,3.0,619999.6992670636,West,Half Yearly,0,3.0,0.12135562299886932,1
233,7000233,4956,21-39,15.0,Agent,Salaried,Graduate,Female,3,AVP-VP,3.0,Divorced,28006.375,0,4.130073800738008,902777.625,North,Half Yearly,12,3.0,0.12836992058802485,0
234,7000234,2862,1-20,14.469026548672566,Agent,Salaried,Graduate,Female,3,Executive,2.0,Married,17886.0,0,2.0,475052.0,West,Half Yearly,2,3.0,0.15639520854200037,1
235,7000235,2736,1-20,16.0,Online,Salaried,Graduate,Male,3,Executive,2.0,Divorced,17097.0,0,2.0,619999.6992670636,West,Half Yearly,4,3.0,0.15000896913218006,1
236,7000236,4310,21-39,24.5,Agent,Small Business,Under Graduate,Male,4,Senior Manager,3.0,Divorced,26935.0,0,4.0,797276.0,North,Yearly,7,2.0,0.05836342203411113,0
237,7000237,3685,1-20,15.0,Agent,Large Business,Engineer,Female,4,Executive,4.0,Divorced,17546.0,0,3.0,368466.0,North,Yearly,1,3.0,0.05345325023261915,2
238,7000238,3688,1-20,11.0,Agent,Large Business,Engineer,Male,4,Executive,2.0,Single/Unmarried,17564.0,0,2.0,619658.0,West,Yearly,0,3.0,0.06830926392733769,2
239,7000239,5853,21-39,24.5,Online,Salaried,Post Graduate,Female,3,Senior Manager,5.0,Divorced,23412.0,0,1.0,902777.625,North,Half Yearly,8,2.0,0.10246237241860837,0
240,7000240,7280,21-39,24.5,Agent,Small Business,Diploma,Male,4,AVP-VP,2.0,Married,28006.375,0,3.0,793466.0,West,Yearly,0,3.0,0.09563900108440884,0
241,7000241,5448,1-20,16.0,Agent,Salaried,Graduate,Male,4,AVP-VP,3.0,Divorced,28006.375,0,3.0,811725.0,West,Yearly,7,5.0,0.01026950628979395,0
242,7000242,2108,1-20,4.0,Online,Small Business,Under Graduate,Female,3,Executive,2.0,Single/Unmarried,17564.0,0,3.0,223414.0,West,Half Yearly,7,4.0,0.12653167832547116,1
243,7000243,5053,21-39,10.0,Third Party Partner,Small Business,Diploma,Female,4,Senior Manager,5.0,Divorced,25266.0,0,6.0,717554.0,North,Yearly,11,2.0,0.040375655412447996,0
244,7000244,3412,1-20,17.0,Agent,Small Business,Under Graduate,Female,3,Manager,2.0,Married,20070.0,0,6.5,614142.0,North,Half Yearly,4,2.0,0.12225808746907436,1
245,7000245,3615,1-20,7.0,Agent,Salaried,Graduate,Male,3,AVP-VP,3.0,Divorced,28006.375,0,4.130073800738008,571124.0,West,Half Yearly,1,5.0,0.11026706850576473,1
246,7000246,2692,1-20,13.0,Agent,Salaried,Graduate,Male,5,Executive,3.0,Single/Unmarried,19230.0,0,2.0,387677.0,West,Yearly,3,4.0,0.12862887197339753,2
247,7000247,3568,1-20,21.0,Agent,Salaried,Graduate,Female,3,Manager,3.0,Single/Unmarried,18780.0,0,3.0,538798.0,West,Half Yearly,0,2.0,0.12233132038925074,1
248,7000248,1954,1-20,12.0,Agent,Salaried,Graduate,Male,4,Executive,3.0,Married,17768.0,0,1.0,363533.0,North,Yearly,7,5.0,0.04731825993973419,2
249,7000249,4814,1-20,19.0,Agent,Small Business,Diploma,Female,4,Senior Manager,2.0,Divorced,24071.0,1,5.0,544005.0,North,Yearly,2,2.0,0.059185982412843306,2
250,7000250,4360,21-39,17.0,Agent,Salaried,Graduate,Male,3,Senior Manager,4.0,Married,25648.0,0,2.0,436016.0,West,Half Yearly,8,3.0,-0.043305159622034045,0
251,7000251,4578,1-20,23.0,Agent,Small Business,Under Graduate,Male,3,Senior Manager,3.0,Divorced,28006.375,1,2.0,856011.0,West,Half Yearly,7,5.0,0.026969610108126225,0
252,7000252,4602,1-20,14.469026548672566,Agent,Small Business,Under Graduate,Male,5,Executive,2.0,Married,18408.0,0,2.0,902777.625,West,Yearly,3,5.0,0.10372915077171645,2
253,7000253,2158,1-20,14.469026548672566,Agent,Small Business,Diploma,Male,3,Executive,4.0,Single/Unmarried,17983.0,0,1.0,347432.0,West,Half Yearly,2,2.0,0.12871197470391232,1
254,7000254,5432,21-39,16.0,Agent,Salaried,Graduate,Male,3,Senior Manager,3.0,Divorced,22632.0,1,2.0,902777.625,North,Half Yearly,0,2.0,0.02483877868418449,0
255,7000255,2731,1-20,14.0,Third Party Partner,Salaried,Graduate,Male,3,Senior Manager,3.0,Divorced,24824.0,0,3.0,483323.0,North,Half Yearly,0,3.0,0.11818784151813608,1
256,7000256,2745,1-20,3.0,Third Party Partner,Salaried,MBA,Female,3,Senior Manager,5.0,Married,24950.0,1,2.0,510477.0,West,Half Yearly,2,3.0,0.10269432480492857,1
257,7000257,4273,1-20,17.0,Third Party Partner,Salaried,Post Graduate,Male,3,Executive,3.0,Divorced,17093.0,0,2.0,619999.6992670636,North,Half Yearly,0,3.0,0.12406906791601872,1
258,7000258,5496,1-20,5.0,Online,Small Business,Under Graduate,Male,3,Senior Manager,2.0,Single/Unmarried,24980.0,0,2.0,835331.0,West,Half Yearly,7,2.0,0.06934021979700242,1
259,7000259,4157,1-20,21.0,Third Party Partner,Large Business,Engineer,Male,4,Executive,3.0,Single/Unmarried,18894.0,0,1.0,827179.0,West,Yearly,2,5.0,0.06377723903147696,2
260,7000260,3810,1-20,19.0,Agent,Small Business,Diploma,Female,3,Manager,2.0,Divorced,19051.0,0,2.0,590581.0,West,Half Yearly,7,5.0,0.11874493568486807,1
261,7000261,5412,1-20,24.5,Agent,Salaried,Graduate,Female,3,AVP-VP,4.0,Single/Unmarried,28006.375,0,6.5,746849.0,West,Half Yearly,7,2.0,0.09224084859960052,0
262,7000262,3185,1-20,3.0,Online,Salaried,Graduate,Male,3,Manager,2.0,Single/Unmarried,21230.0,0,2.0,557288.0,West,Half Yearly,10,2.0,0.13541450487909754,1
263,7000263,3549,1-20,7.0,Agent,Small Business,Diploma,Male,3,Manager,3.0,Divorced,19717.0,0,6.5,379749.0,West,Half Yearly,9,3.0,0.12706049444027737,1
264,7000264,4800,21-39,5.0,Agent,Salaried,Graduate,Female,3,AVP-VP,3.0,Single/Unmarried,28006.375,0,1.0,624038.0,North,Half Yearly,13,5.0,0.0058615909948074455,0
265,7000265,2251,1-20,11.0,Third Party Partner,Salaried,Graduate,Female,3,Executive,3.0,Divorced,18755.0,0,1.0,402857.0,West,Half Yearly,7,2.0,0.1307655467946874,1
266,7000266,3885,1-20,4.0,Agent,Salaried,Graduate,Male,3,Manager,2.0,Single/Unmarried,21582.0,1,3.0,388476.0,North,Half Yearly,5,5.0,0.130667799680228,1
267,7000267,2913,1-20,9.0,Agent,Small Business,Under Graduate,Male,3,Senior Manager,5.0,Divorced,22406.0,1,5.0,311667.0,West,Half Yearly,8,2.0,0.10947572204452125,1
268,7000268,3763,1-20,19.0,Agent,Salaried,Post Graduate,Male,3,Manager,4.0,Divorced,19805.0,0,1.0,492946.0,North,Half Yearly,7,5.0,0.13675495260474563,1
269,7000269,3903,1-20,20.0,Third Party Partner,Salaried,Graduate,Female,3,Executive,3.0,Married,17741.0,1,6.5,597162.0,West,Half Yearly,0,5.0,0.09629042300958071,1
270,7000270,3660,1-20,15.0,Agent,Large Business,Engineer,Male,3,Manager,2.0,Married,19262.0,0,6.5,409895.0,West,Half Yearly,2,5.0,0.11848281650974987,1
271,7000271,7796,1-20,24.5,Agent,Small Business,Under Graduate,Female,2,AVP-VP,3.0,Married,28006.375,0,6.5,902777.625,North,Quarterly,5,2.0,0.14166039172245873,0
272,7000272,6374,21-39,24.5,Agent,Salaried,Graduate,Male,4,Senior Manager,2.0,Married,26557.0,0,1.0,898689.0,West,Yearly,1,3.0,0.06229362258092415,0
273,7000273,4051,1-20,16.0,Third Party Partner,Small Business,Diploma,Male,3,Executive,4.0,Single/Unmarried,16878.0,1,1.0,619999.6992670636,North,Half Yearly,0,3.0,0.10004688189866744,1
274,7000274,3630,1-20,15.0,Online,Salaried,Post Graduate,Male,5,Senior Manager,5.0,Married,25932.0,0,6.5,602660.0,West,Yearly,1,5.0,0.11837623671443959,2
275,7000275,3926,1-20,24.0,Online,Salaried,Post Graduate,Female,4,Manager,3.0,Single/Unmarried,21811.0,1,5.0,663491.0,North,Yearly,7,2.0,0.08125888032014363,2
