,AgentBonus,Age,CustTenure,ExistingProdType,NumberOfPolicy,MonthlyIncome,Complaint,ExistingPolicyTenure,SumAssured,LastMonthCalls,CustCareScore,Channel_Online,Channel_Third Party Partner,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,EducationField_Engineer,EducationField_Graduate,EducationField_MBA,EducationField_Post Graduate,EducationField_Under Graduate,Gender_Male,Designation_Exe,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single,Zone_North,Zone_South,Zone_West,PaymentMethod_Monthly,PaymentMethod_Quarterly,PaymentMethod_Yearly,Clus_kmeans,Agglo_Clusters,sil_width
130,7696,46.0,23.0,3,5.0,21606.0,1,3.0,892773.0,10,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,-0.032859879318092915
131,2793,13.0,17.0,3,2.0,17455.0,0,6.0,293244.0,7,5.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0.10470844997154165
132,7241,29.0,43.0,4,3.0,28964.0,1,9.0,1180283.0,7,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.12918639225671277
133,3390,3.0,20.0,4,4.0,19941.0,0,1.0,400016.0,7,2.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,4,0.19876487077302626
134,4370,13.0,22.0,3,4.0,17478.0,1,7.0,524340.0,2,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0.11179645777405194
135,3439,10.0,17.0,4,4.0,20228.0,1,1.0,457355.0,9,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,4,0.2514293236378085
136,4480,4.0,4.0,3,3.0,19478.0,1,1.0,730230.0,4,4.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0.10487782549572919
137,3157,3.0,3.0,3,2.0,22547.0,0,3.0,404042.0,7,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.13658317540101841
138,3610,7.0,18.0,2,2.0,20055.0,0,4.0,415139.0,7,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,2,4,0.08854754888737208
139,1846,4.0,13.0,5,2.0,18464.0,1,4.0,204950.0,2,3.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,4,0.16769289948427615
140,2909,17.0,3.0,3,2.0,20775.0,0,3.0,421733.0,9,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,4,0.19062826896330184
141,5986,18.0,12.0,4,3.0,23943.0,0,2.0,676390.0,9,2.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,0.0870859845175584
142,7197,14.0,36.0,4,2.0,34272.0,0,3.0,1115554.0,3,5.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0.10635099119612093
143,5060,25.0,30.0,3,3.0,20238.0,1,3.0,814580.0,0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,4,0.16950580064593448
144,4133,25.0,4.0,4,2.0,19682.0,0,4.0,731580.0,1,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,2,4,0.11358906956989277
145,5328,16.0,21.0,3,3.0,33300.0,0,3.0,900432.0,1,2.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0.07092343303985583
146,2836,9.0,3.0,4,3.0,20257.0,0,4.0,320466.0,0,3.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4,0.10057803983731226
147,2562,5.0,10.0,3,4.0,21349.0,1,2.0,274121.0,4,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,4,0.11374043609576588
148,2782,14.0,6.0,3,3.0,19869.0,0,4.0,358834.0,3,4.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0.10567686823448598
149,6246,6.0,6.0,3,5.0,24985.0,0,1.0,1136818.0,0,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0.08065991622761617
150,3365,7.0,10.0,3,2.0,18697.0,0,6.0,565397.0,8,3.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0.06417689795920611
151,2470,2.0,7.0,5,2.0,22457.0,1,2.0,466881.0,2,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,4,0.18071021617040856
152,1883,9.0,4.0,5,5.0,17119.0,1,1.0,578976.5,7,3.0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0.04237116911741487
153,1898,6.0,8.0,4,2.0,18983.0,0,1.0,349287.0,2,2.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0.06534930163933637
154,2112,8.0,8.0,4,3.0,21118.0,0,6.0,392795.0,2,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,4,0.13649565360291202
155,3182,6.0,6.0,3,4.0,21214.0,0,1.0,502772.0,7,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,4,0.14542255244633184
156,2989,3.0,15.0,3,2.0,21347.0,0,4.0,540933.0,4,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.20574112381746631
157,4507,5.0,14.0,4,2.0,26510.0,1,1.0,680512.0,9,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,4,0.08843216170492996
158,3543,21.0,7.0,3,2.0,22143.0,1,1.0,662519.0,10,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,4,0.16031431662701257
159,2559,10.0,10.0,4,4.0,23268.0,1,8.0,493980.0,7,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,0.12640985946453562
160,5312,27.0,27.0,3,4.0,23095.0,0,3.0,547121.0,13,3.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,4,0.24132633040080828
161,3581,18.0,13.0,3,2.0,17904.0,0,2.0,716160.0,2,2.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.12595146802971946
162,3996,20.0,20.0,4,4.0,21032.0,1,2.0,523486.0,2,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,4,0.18480309953481067
163,3595,22.0,13.0,3,3.0,17976.0,0,1.0,478162.0,0,4.0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,4,0.17635069445531096
164,4029,8.0,12.0,3,2.0,21606.0,0,2.0,789676.0,0,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0.11620432237725929
165,1965,6.0,8.0,3,3.0,19649.0,0,3.0,335998.0,2,2.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0.09175595416769335
166,1770,13.0,4.0,3,3.0,17696.0,1,1.0,205274.0,0,4.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,4,0.25486453163871103
167,1737,13.0,3.0,3,4.0,17370.0,0,1.0,213651.0,7,4.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,0.17498570448361275
168,3300,7.0,3.0,3,3.0,27504.0,0,3.0,438964.0,0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0.17220768004942522
169,3356,17.0,17.0,2,5.0,20974.0,1,3.0,570493.0,7,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,2,4,0.09189084296050525
170,4145,12.0,4.0,3,3.0,19736.0,1,2.0,617539.0,2,3.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,0.2313270269324487
171,3653,18.0,22.0,3,3.0,20296.0,0,1.0,617404.0,7,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0.11641275238023513
172,5227,5.0,26.0,4,2.0,21781.0,0,6.0,778889.0,0,2.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,4,0.05688270337389733
173,3435,17.0,3.0,4,4.0,17174.0,1,2.0,578976.5,2,5.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,4,0.16702162112182922
174,4980,15.0,15.0,3,2.0,21653.0,0,5.0,761969.0,0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,4,0.16333726896935497
175,4940,30.0,30.0,4,2.0,24699.0,0,5.0,958321.0,12,2.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3,4,-0.06072760597738024
176,5439,5.0,27.0,3,3.0,21755.0,0,7.0,843006.0,2,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,4,0.18974454038246397
177,2754,11.0,17.0,2,3.0,17213.0,1,1.0,578976.5,7,3.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0.037824660287387936
178,4226,13.0,4.0,3,2.0,17610.0,0,1.0,621281.0,2,4.0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,4,0.15741085338030542
179,1785,4.0,13.0,3,3.0,17851.0,1,1.0,207072.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,4,0.11265498503708041
180,2583,10.0,13.0,3,5.0,18452.0,0,1.0,268661.0,3,2.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,0.18882592987476218
181,2431,10.0,5.0,3,3.0,20258.0,0,1.0,457020.0,0,5.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.15933415682265806
182,5115,26.0,20.0,3,4.0,24355.0,0,4.0,521684.0,7,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,4,0.12299032327265344
183,3824,23.0,19.0,4,2.0,25496.0,0,5.0,413035.0,3,5.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,4,0.2557788912148259
184,3848,12.0,8.0,4,3.0,21380.0,1,8.0,519534.0,0,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,4,0.1286504500896967
185,2472,13.0,7.0,4,4.0,17657.0,1,4.0,375741.0,2,3.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4,0.11335918173733338
186,3543,13.0,7.0,2,4.0,17716.0,0,6.0,460616.0,0,5.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,4,0.0488392224689004
187,4128,25.0,21.0,3,2.0,17201.0,0,1.0,578976.5,2,3.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0.06922135122300316
188,2154,13.0,4.0,4,4.0,21540.0,0,4.0,383412.0,0,2.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,4,0.1020749268084755
189,1882,2.0,4.0,3,4.0,18816.0,0,1.0,233318.0,4,3.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,0.18812701838134097
190,4861,15.0,24.0,3,2.0,20253.0,0,15.0,836044.0,7,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0.08479520920777993
191,5453,5.0,11.0,4,3.0,25965.0,0,7.0,785182.0,0,2.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0.052958019309172266
192,3788,8.0,8.0,3,2.0,19936.0,0,1.0,613630.0,7,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0.1160689960065823
193,3333,13.0,7.0,3,3.0,17543.0,0,2.0,473310.0,2,5.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0.12150534425312627
194,3046,18.0,12.0,2,2.0,20304.0,1,2.0,429430.0,4,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,2,4,0.054065312535451354
195,6648,40.0,40.0,3,2.0,21606.0,1,5.0,684784.0,2,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,-0.04159698476371565
196,1926,2.0,12.0,3,3.0,19260.0,1,1.0,285048.0,3,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.12768622239679847
197,2272,13.0,7.0,3,4.0,17476.0,0,1.0,290801.0,0,3.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0.2689500210876355
198,2534,13.0,13.0,3,5.0,18102.0,0,5.0,304114.0,4,3.0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,0.25992715618636414
199,1897,11.0,6.0,3,4.0,17244.0,0,1.0,223827.0,2,2.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0.10984645392724252
200,4067,8.0,4.0,4,3.0,22596.0,0,2.0,683303.0,0,2.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,4,0.17523789216580565
201,4148,21.0,17.0,3,2.0,17285.0,1,10.0,418988.0,0,4.0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,4,0.241822356927467
202,3246,13.0,13.0,3,5.0,18034.0,0,10.0,532364.0,17,4.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,0.08514908071959469
203,5179,21.0,26.0,3,4.0,20715.0,0,1.0,528233.0,3,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.1366781226513395
204,1933,13.0,2.0,3,5.0,17576.0,0,1.0,309338.0,2,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,0.10862599423364915
205,4799,10.0,24.0,3,4.0,19197.0,1,1.0,940653.0,1,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0.0990972357902965
206,3227,13.0,3.0,4,4.0,21606.0,0,1.0,393689.0,9,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4,0.1137947950369399
207,3874,8.0,13.0,4,3.0,18448.0,0,6.0,577238.0,0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,4,0.1853236335103978
208,3785,8.0,8.0,3,5.0,34406.0,0,3.0,484436.0,2,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,-0.07117678885631332
209,2585,10.0,16.0,3,3.0,21538.0,0,1.0,333408.0,2,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,4,0.11659598624928677
210,3475,21.0,10.0,3,5.0,19306.0,0,1.0,441335.0,12,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,4,0.18742971298681274
211,4315,26.0,22.0,3,2.0,17258.0,0,4.0,815441.0,2,4.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0.09923874854363289
212,4881,29.0,20.0,3,3.0,19522.0,1,5.0,858968.0,2,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0.05698437947865292
213,2923,6.0,3.0,4,2.0,19487.0,1,4.0,485226.0,3,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4,0.1006228643911449
214,4279,4.0,13.0,3,3.0,19449.0,1,4.0,817247.0,7,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,4,0.1629239827594843
215,1894,2.0,6.0,4,5.0,17218.0,0,5.0,578976.5,2,4.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0.06579924470597251
216,8549,51.0,9.0,3,3.0,34197.0,1,3.0,897671.0,6,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0.1445327994476287
217,6207,19.0,6.0,2,5.0,28212.0,0,4.0,757210.0,7,3.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0.04326281801348909
218,2589,13.0,8.0,3,3.0,21577.0,0,2.0,396154.0,4,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,0.27317313715679065
219,4211,8.0,25.0,2,5.0,23392.0,0,1.0,774743.0,7,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,4,0.059196183742127526
220,2151,4.0,2.0,3,5.0,19558.0,0,1.0,417368.0,8,2.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.19020597579562895
221,2474,10.0,2.0,3,5.0,19031.0,0,1.0,279565.0,2,5.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,0.17685382054082355
222,3445,7.0,21.0,4,3.0,22969.0,1,1.0,623608.0,4,2.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2,4,0.17628199024328856
223,3001,13.0,3.0,3,2.0,17654.0,0,1.0,429169.0,2,5.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0.11893389536416366
224,5995,18.0,12.0,3,2.0,21606.0,0,9.0,875336.0,4,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.10480564075442174
225,2933,15.0,3.0,3,3.0,19556.0,0,1.0,299207.0,2,3.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0.10217320525840201
226,4851,24.0,19.0,5,2.0,21091.0,0,3.0,868316.0,2,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4,0.10076296879727573
227,6568,20.0,20.0,3,5.0,34566.0,0,3.0,873483.0,10,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0.13065258184179282
228,3368,17.0,20.0,3,3.0,19810.0,0,5.0,380550.0,8,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.1950765884861609
229,4100,25.0,25.0,4,2.0,19523.0,0,2.0,516579.0,4,3.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,4,0.2413584747235187
230,3276,7.0,13.0,3,4.0,18202.0,1,2.0,507836.0,4,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,0.2754725703383536
231,3123,13.0,12.0,5,3.0,17351.0,0,9.0,324811.0,0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,4,0.10653942797086755
232,3006,12.0,6.0,3,2.0,16702.0,1,3.0,578976.5,0,3.0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0.11076919327894941
233,4956,30.0,15.0,3,3.0,33041.0,0,3.0,926800.0,12,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0.10355790451005009
234,2862,11.0,13.0,3,2.0,17886.0,0,2.0,475052.0,2,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.12607830233125175
235,2736,14.0,16.0,3,2.0,17097.0,0,2.0,578976.5,4,3.0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0.06516907147870273
236,4310,26.0,26.0,4,3.0,26935.0,0,4.0,797276.0,7,2.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,4,0.12656101312847248
237,3685,13.0,15.0,4,4.0,17546.0,0,3.0,368466.0,1,3.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4,0.2778788684763713
238,3688,13.0,11.0,4,2.0,17564.0,0,2.0,619658.0,0,3.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,4,0.2857582603458811
239,5853,23.0,29.0,3,5.0,23412.0,0,1.0,936480.0,8,2.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,4,-0.03810608573420734
240,7280,22.0,44.0,4,2.0,21606.0,0,3.0,793466.0,0,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,-0.06187462674448532
241,5448,5.0,16.0,4,3.0,21606.0,0,3.0,811725.0,7,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0.11299502163457661
242,2108,13.0,4.0,3,2.0,17564.0,0,3.0,223414.0,7,4.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,4,0.15018769320022288
243,5053,25.0,10.0,4,5.0,25266.0,0,6.0,717554.0,11,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,4,0.10381969053590263
244,3412,20.0,17.0,3,2.0,20070.0,0,7.0,614142.0,4,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.1986211534332753
245,3615,7.0,7.0,3,3.0,32861.0,0,3.0,571124.0,1,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.10559477544400855
246,2692,5.0,13.0,5,3.0,19230.0,0,2.0,387677.0,3,4.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4,0.1166886361620618
247,3568,18.0,21.0,3,3.0,18780.0,0,3.0,538798.0,0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0.11074208162370056
248,1954,13.0,12.0,4,3.0,17768.0,0,1.0,363533.0,7,5.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,4,0.11414324797227855
249,4814,10.0,19.0,4,2.0,24071.0,1,5.0,544005.0,2,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,4,0.11587380960172139
250,4360,26.0,17.0,3,4.0,25648.0,0,2.0,436016.0,8,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4,0.09908216646932685
251,4578,5.0,23.0,3,3.0,28610.0,1,2.0,856011.0,7,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4,0.15346778727719365
252,4602,14.0,13.0,5,2.0,18408.0,0,2.0,920400.0,3,5.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2,4,0.1717013131385975
253,2158,2.0,13.0,3,4.0,17983.0,0,1.0,347432.0,2,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,4,0.1271733424022451
254,5432,27.0,16.0,3,3.0,22632.0,1,2.0,1032019.0,0,2.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0.08662209689532202
255,2731,5.0,14.0,3,3.0,24824.0,0,3.0,483323.0,0,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0.09402260468408108
256,2745,8.0,3.0,3,5.0,24950.0,1,2.0,510477.0,2,3.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4,0.029061560719524513
257,4273,4.0,17.0,3,3.0,17093.0,0,2.0,578976.5,0,3.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0.04461979704956301
258,5496,11.0,5.0,3,2.0,24980.0,0,2.0,835331.0,7,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,4,0.14830235655884028
259,4157,8.0,21.0,4,3.0,18894.0,0,1.0,827179.0,2,5.0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,4,0.2595398954327472
260,3810,19.0,19.0,3,2.0,19051.0,0,2.0,590581.0,7,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,4,0.1306966460039747
261,5412,5.0,32.0,3,4.0,21606.0,0,9.0,746849.0,7,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0.09322290299521006
262,3185,16.0,3.0,3,2.0,21230.0,0,2.0,557288.0,10,2.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0.08949632581675779
